pos,flw,flg,bl,pic,lin,cl,cz,ni,erl,erc,lt,hc,pr,fo,cs,pi,class
232,737,379,0,1,0,53,0,0.6110000014,1.4900000095,0.0799999982,0,0.0560000017,0,0,0.0152890002,79.364440918,a
25,60,184,0,1,0,30,0,0,6.8499999046,0.0900000036,0,0,0,0,0.0329019986,18.564891815,a
1,15,45,0,1,0,0,1,0,13.329999924,0,0,0,0,0,0,0,i
138,774,4800,0,1,1,244,0,0.1110000014,9.8000001907,0.3899999857,0,0.6110000014,0,0,0.1872469932,49.114074707,a
3,118,291,0,1,0,0,1,0,7.0599999428,1.6900000572,0,0,0,0,1,83.865188599,i
4,207,163,0,1,0,63,0,0.25,2.7799999714,0.4799999893,0,0.25,0,0,0.0336339995,2590.3503418,i
574,3200,7000,163,1,1,50,0.2222222239,0.8889999986,1.4900000095,0.0500000007,0.3330000043,0.1669999957,0,0.0560000017,0.0415930003,293.47625732,a
27,82,223,0,1,0,0,1,0,1.0199999809,0,0,0,0,0,1,891.88500977,a
168,613,483,135,1,0,44,0.1111111119,0,1.6399999857,0.0399999991,0,0.1110000014,0,0,0.0184540004,432.37075806,a
21,40,45,0,1,0,209,0,0,2.7799999714,0.2800000012,0.1110000014,0.2779999971,0.3330000043,0.3330000043,0.0540740006,1202.6380615,s
51,312,850,42,1,0,653,0.055555556,0.2220000029,5.4299998283,0.25,0,0,0,0,0.1267810017,165.217453,a
19,568,930,56,1,0,124,0,0,1.3200000525,0.8500000238,0,1.1109999418,0,0,0.1043450013,86.345848083,a
10,103,132,17,1,0,310,0,0,10.579999924,1.0700000525,0.8999999762,2.7000000477,1.3999999762,0,0.1801249981,40.782276154,s
45,495,3900,0,1,0,4,0.8888888955,0.0560000017,7.7699999809,0.7200000286,0.8889999986,0.0560000017,0,0,0.3333329856,33.091758728,a
93,464,2400,0,1,0,2,0.8888888955,0,2.5999999046,0.0500000007,0,0,0,0,0.7843139768,55.728626251,a
18,252,122,0,1,0,6,0.8333333135,0,3.2000000477,0.1299999952,0,0.0560000017,0,0,0.6862750053,1237.2625732,s
3,545,1700,81,1,0,25,0.6666666865,0.3330000043,2.4500000477,0,0,0,0,0,0.3333329856,6557.2182617,s
142,3000,3800,102,1,1,540,0,0.7220000029,0.349999994,0.0399999991,0.1669999957,0,0,0.5559999943,0.114285998,9.1422224045,s
72,619,2700,34,1,0,81,0.1111111119,0.2220000029,5.0199999809,0.3799999952,0.0560000017,0.3330000043,0.2220000029,0,0.0431549996,1107.7995605,a
553,232,926,0,1,0,22,0.6111111045,0.7220000029,1.7699999809,0.0500000007,0.0560000017,0,0,0,0.3624159992,245.12664795,s
266,871,1900,62,1,0,242,0,0,0.3199999928,0,0,0.1669999957,0,0,0.1611050069,0.0154480003,s
287,535,1400,71,1,0,267,0,0.0560000017,6.6599998474,0.3600000143,0.7779999971,1.8890000582,0,0,0.0630600005,315.49551392,a
336,494,1500,32,1,1,1099,0.1142857149,0.057,2.3399999142,0.0399999991,0,0,0,0,0.1770700067,46.393135071,a
88,2100,3300,138,1,1,299,0,0.6110000014,1.6699999571,0.0799999982,0.0560000017,0,0,0,0.0478140004,177.3691864,a
44,323,1400,0,1,0,17,0.3888888955,0,9.6800003052,0.5500000119,0,0.1110000014,0,0,0.1427000016,339.14212036,a
46,258,720,0,1,0,38,0.055555556,0.1669999957,8.0699996948,1.5900000334,0.0560000017,0.1669999957,0,0,0.007158,647.9463501,a
594,1100,1200,52,1,0,210,0.4444444478,0.3889999986,1.9800000191,0.0500000007,0,0.2220000029,0,0,0.2116490006,18.694984436,s
18,54,76,0,1,0,120,0.3333333433,0,7.9200000763,0.5099999905,0.2779999971,0.4440000057,0.7220000029,0.1669999957,0.1118789986,90.862426758,s
55,252,748,0,1,0,264,0.055555556,0.3889999986,4.5399999619,0.2599999905,0,0.2220000029,0.1110000014,0,0.0835189968,315.68225098,a
223,769,831,8,1,1,285,0.1666666716,0,0.9100000262,0.1899999976,0.0560000017,0.4440000057,0.3330000043,0.1110000014,0.0738539994,159.36300659,s
1,83,469,0,1,0,0,1,0,45.779998779,15.659999847,0,0,0,0,0,0,i
26,1400,7100,15,1,0,19,0.277777791,0,4.2100000381,0.2800000012,0.1110000014,0.1110000014,0,0,0.1362619996,393.04879761,a
26,154,178,0,1,0,126,0.5,0.0560000017,6.4899997711,0.4300000072,0.1110000014,0.7220000029,0.3889999986,0,0.2455369979,392.53494263,s
126,349,723,0,1,0,591,0,0.0560000017,2.7100000381,0.0299999993,0,0.0560000017,0,0,0.2026389986,119.78487396,s
71,39,125,148,1,0,108,0.2222222239,0.1669999957,1.9900000095,0,0,0.0560000017,0,0,0.066099003,285.18630981,a
2,150,1500,0,1,0,0,1,0,17,8.3299999237,0,0,0,0,1,2.3997220993,i
385,623,1200,140,1,1,741,0,0.4440000057,3.0499999523,0.7699999809,0.1669999957,0.2220000029,0,0,0.2071810067,85.958213806,s
111,293,2200,148,1,0,46,0.1111111119,0,2.9800000191,0.0599999987,0,0,0,0,0.3248870075,1.4470989704,s
26,636,3000,0,1,0,2,0.722222209,0.1669999957,8.5799999237,0.6899999976,0,0,0,0.0560000017,0.5098040104,151.39300537,a
110,306,98,68,1,0,39,0.5,0.1110000014,1.9400000572,0.0399999991,0.0560000017,0.1110000014,0,0,0.2453750074,83.019447327,s
0,173,276,0,1,0,0,0,0,0,0,0,0,0,0,1,0,i
117,546,3400,0,1,0,0,0,0,0,0,0,0,0,0,1,0,s
10,672,212,0,1,0,17,0.6999999881,0,1.6200000048,0.0599999987,0,0,0,0,0.4666669965,1184.677002,s
11,108,219,35,1,0,11,0.3636363745,0.0909999982,20.030000687,1.0900000334,0.1819999963,0,0,0,0.1090909988,691.52471924,a
93,325,962,0,1,0,14,0.3333333433,0,12.340000153,2.0899999142,0,0,0,0,0.1577270031,675.80053711,a
120,328,608,112,1,1,335,0.1111111119,0.2779999971,2.2699999809,0.0500000007,0.0560000017,0,0,0,0.263372004,421.23779297,s
15,158,1700,166,1,1,398,0,0,12.659999847,1.1000000238,0.6000000238,0,0,0,0.7375440001,95.169998169,s
17,24,202,34,1,0,11,0.0588235296,0,18.870000839,3.9200000763,0,0,0,0,0.1622129977,3.8773860931,s
159,339,1100,0,1,0,4,0.555555582,0.1110000014,2.5699999332,0.1299999952,0,0,0,0,0.263583988,528.37286377,a
24,146,1300,43,1,0,5,0.555555582,0,11.489999771,1.2599999905,0,0.4440000057,0,0.1110000014,0.192809999,37.199226379,a
69,349,891,61,1,1,294,0,0.1110000014,6.3400001526,1.0299999714,0,0.2779999971,0.3889999986,0.0560000017,0.082667999,568.49047852,s
31,228,1800,0,1,0,19,0.4444444478,0.0560000017,5.6799998283,0.150000006,0.1110000014,0,0,0,0.1845470071,456.07479858,a
269,849,2600,25,1,0,377,0.1111111119,0.2220000029,1.7400000095,0.1299999952,0.1669999957,0.0560000017,0.2220000029,0,0.0368629992,206.83291626,a
46,622,4000,0,1,0,9,0.6666666865,0.0560000017,7.1500000954,0.3600000143,0.0560000017,0,0,0,0.4356749952,206.78581238,s
2800,2400,5000,5,1,1,47,0.555555582,0.8330000043,0.2599999905,0.0099999998,0.2220000029,0.6669999957,0,0.0560000017,0.295852989,61.301326752,s
46,136,329,40,1,0,646,0.055555556,0.0560000017,5.5999999046,0.1199999973,0,0.3889999986,0.3889999986,0,0.135815993,45.406757355,s
1,1100,903,0,1,0,0,1,0,2.3599998951,0,0,0,0,0,0,0,i
34,266,1300,5,1,0,75,0,0.1110000014,16.899999619,0.6499999762,0,1.4440000057,0.0560000017,0,0.501414001,114.40368652,s
0,85,205,0,1,0,0,0,0,0,0,0,0,0,0,1,0,i
143,754,2600,137,1,1,446,0.1111111119,0.1669999957,2.6500000954,0.0900000036,0.9440000057,1.7220000029,0,0,0.6013069749,367.08071899,s
257,1700,6900,0,1,0,0,1,0.0560000017,4.6799998283,0.2199999988,0,0,0,0,1,21.011219025,a
29,494,1300,0,1,0,25,0.2222222239,0.1110000014,4.5999999046,0.150000006,0.0560000017,0,0,0,0.0577359982,375.63476562,a
98,239,267,87,1,1,68,0.2222222239,0.0560000017,8.0900001526,1,0.0560000017,0.9440000057,0,0.0560000017,0.0654139966,896.17901611,a
54,696,3300,169,1,0,215,0,0.0560000017,2.3900001049,0.0799999982,0.1669999957,0.3330000043,0.0560000017,0,0.1327300072,506.83398438,a
498,1800,2200,168,1,0,267,0.055555556,0.1669999957,0.8899999857,0.0700000003,0.0560000017,0.2779999971,0.2220000029,0.0560000017,0.0802699998,29.388687134,a
40,113,756,0,1,0,4,0.8333333135,0,9.4899997711,0.7400000095,0,0.1669999957,0,0.1110000014,0.6862750053,170.91815186,a
23,83,215,0,1,0,201,0,0.1110000014,27.579999924,2.0099999905,0.0560000017,3,0,0,0.1797630042,352.88284302,a
3,182,585,12,1,0,4,0.6666666865,0,11.170000076,2.0099999905,0,0,0,0,0.3333329856,4032.0893555,i
7,61,118,0,1,0,134,0.571428597,0.1430000067,23.190000534,0,0,0.4289999902,1.2860000134,0.2860000134,0.2884770036,2221.9960938,s
22,47,123,0,1,0,50,0.5,0.3889999986,2.9600000381,0,0,0.1110000014,0.0560000017,0,0.2406859994,322.58831787,s
79,837,3400,0,1,0,28,0.3333333433,0.7220000029,4.2399997711,0.1899999976,0.0560000017,1.1670000553,0,0,0.1161379963,738.80615234,a
86,334,469,114,1,0,60,0.1666666716,0,6.6199998856,0.6200000048,0.2220000029,0,0,0,0.0942919999,219.98643494,a
163,895,1100,160,1,1,79,0.1666666716,0.2220000029,3.8199999332,0.1800000072,0.0560000017,0,0.0560000017,0,0.047660999,493.30355835,a
15,96,192,0,1,0,13,0.3333333433,0,12.989999771,0.349999994,0,0,0,0,0.0596879981,1474.0864258,a
68,367,4200,0,1,0,162,0.1111111119,0,15.06000042,0.7699999809,0,2.1670000553,0,0,0.3572750092,1158.0739746,s
154,553,1300,18,1,0,659,0.055555556,0.2220000029,5.4099998474,1.1000000238,0.0560000017,0.1669999957,0,0,0.1345919967,208.53526306,a
36,1500,5700,0,1,0,28,0.1666666716,0.0560000017,3.0899999142,0.3100000024,0.5,1.5,0,0,0.0196080003,896.11956787,a
18,191,1300,8,1,0,8,0.555555582,0.1110000014,6.1399998665,0.6700000167,0,0,0,0,0.2996959984,53.562484741,s
52,249,295,22,1,0,53,0.1666666716,0.1110000014,7.6999998093,1.0900000334,0,0,0,0,0.0391280018,114.72783661,a
347,544,731,78,1,0,387,0,0,2.6800000668,0.2899999917,0.1669999957,0.3330000043,0,0,0.1403480023,198.54071045,a
514,1100,2600,84,1,1,257,0.277777791,0.6110000014,0.5799999833,0.0099999998,0.2779999971,0.3889999986,0.3330000043,0.0560000017,0.0895439982,83.976295471,s
64,373,686,111,1,0,240,0,0.0560000017,15.279999733,2.6199998856,0,0.3330000043,0,0,0.5514420271,8.1098766327,s
161,272,663,0,1,0,274,0.3333333433,0,2.9800000191,0.1599999964,0.0560000017,0.3889999986,0.6110000014,0.0560000017,0.1230809987,759.85717773,s
567,1900,2000,102,1,0,616,0.1666666716,0,0.6200000048,0.1099999994,0.0560000017,0.2220000029,0.6110000014,0.2220000029,0.111589998,13.978272438,s
27,763,2000,19,1,1,28,0.6666666865,0.3889999986,5.8499999046,0.3000000119,0.2779999971,1.7220000029,0,0,0.4371210039,662.81817627,s
396,645,1500,33,1,0,59,0.055555556,0.7779999971,1.1599999666,0.0299999993,0,0.1110000014,0,0.0560000017,0.0456749983,73.842651367,a
942,2200,1900,160,1,1,818,0,0.4440000057,0.7300000191,0.0199999996,0.0560000017,0.1110000014,0,0,0.1481789947,185.16244507,a
101,254,358,0,1,0,49,0.277777791,0,3.5699999332,0.5699999928,0.0560000017,0,0,0,0.0708499998,203.9085083,a
7,37,58,67,1,0,6,0.571428597,0,14.289999962,0.7699999809,0,0,0,0,0.3565729856,0.1982139945,s
25,363,1700,0,0,0,19,0.777777791,0.1110000014,10.739999771,0.4600000083,0.1110000014,0.2779999971,0,0,0.5979220271,685.08258057,s
346,6900,2200,152,1,0,144,0,1,0,0,0,0.2779999971,0,0,0.3300110102,0.2224999964,s
66,203,855,115,1,0,24,0.5,0.3330000043,7.25,0.2199999988,0.3330000043,0.5559999943,0.0560000017,0,0.2563520074,582.53112793,s
66,238,1200,0,1,0,0,1,0,6.7899999619,0.2099999934,0,0,0,0,1,1.2091200352,s
12,50,178,164,1,0,334,0.3333333433,0,155.66999817,1.6699999571,0,1.0829999447,0,0,0.2400559932,24.556829453,s
142,1100,7400,151,1,0,767,0.1111111119,0.2220000029,1.4600000381,0.0700000003,0.2220000029,0,0,0.0560000017,0.142106995,639.12225342,a
119,295,4400,56,1,0,4,0.722222209,0,31.879999161,0.9599999785,0,0,0,0,0.4432449937,26.529289246,a
462,489,416,46,1,0,102,0,0.4440000057,3.8299999237,0.2800000012,0.5559999943,0.8889999986,0,0,0.0335379988,338.83340454,a
1,182,166,0,1,0,28,0,0,4.9499998093,0.5500000119,0,1,0,0,0,0,i
9,67,633,21,1,0,29,0.1111111119,0,90.050003052,4.8099999428,0,0,0,0,0,101.46080017,a
132,1300,4200,0,1,0,1,0.944444418,0,2.4300000668,0.0299999993,0,0,0,0,0.8888890147,287.7699585,a
32,30,380,0,1,0,2,0.8888888955,0,22.219999313,2.0399999619,0,0,0,0,0.7843139768,9.3533802032,a
74,185,480,72,1,0,377,0,0.0560000017,5.4099998474,0.6899999976,0.1110000014,0.3889999986,0,0,0.1343140006,305.40551758,a
243,297,494,142,1,0,49,0.055555556,0.4440000057,7.7800002098,0.6200000048,0,0.8889999986,0,0,0.0502649993,158.88946533,a
4,1,52,0,0,0,97,0,0,300,0,0,0.25,2,0,0.4537329972,0.0285420008,s
6,50,403,0,1,0,0,1,0,30,3,0,0,0,0,1,0.0868519992,i
45,190,523,130,1,0,710,0,0.1110000014,3.4200000763,0.2300000042,0,0.1110000014,0.4440000057,0.1110000014,0.1317410022,684.33197021,s
139,125,852,0,1,0,598,0,0,3.6900000572,0.4399999976,0,0.3889999986,0.0560000017,0,0.1214139983,474.62872314,a
170,870,1500,152,1,1,102,0,0.9440000057,2.2000000477,0.0500000007,0.6110000014,0.3889999986,0,0,0.0705489963,59.799365997,a
100,221,440,20,1,0,512,0.055555556,0.0560000017,6.2100000381,0.349999994,0,0.1669999957,0.3889999986,0.1669999957,0.0882920027,43.083625793,s
95,485,4500,132,1,1,213,0,0.0560000017,12.289999962,1.75,0.1669999957,1.8890000582,0.0560000017,0.4440000057,0.2916179895,13.955833435,s
7,350,827,21,1,0,115,0,0,14.329999924,0.7300000191,1,3.8570001125,0,0,0.016113,2222.6369629,a
114,89,305,0,1,0,468,0,0.2220000029,3.4300000668,0.1899999976,0,0.2220000029,0.6669999957,0.1669999957,0.1222160012,153.21589661,s
35,48,124,141,1,0,116,0.4444444478,0,9.4899997711,0,0,0.1110000014,0.7220000029,0.1110000014,0.254114002,0.0196449999,s
54,929,949,0,1,0,424,0.055555556,0,3.2599999905,1.5700000525,0,1.6109999418,0.7779999971,0.2779999971,0.0790520012,737.57519531,s
220,549,2600,37,1,0,170,0,0.3889999986,5.4699997902,0.3400000036,0,2.3329999447,0,0,0.0867160037,483.56784058,a
1400,2400,7500,145,1,0,430,0.1111111119,0.1669999957,0.6899999976,0.0099999998,0.7220000029,1.3890000582,0,0,0.2898389995,37.543148041,s
50,511,1600,0,1,0,414,0.055555556,0.3330000043,3.9900000095,0.150000006,0,0.0560000017,0,0,0.0866009966,532.75793457,a
30,678,1700,36,1,0,162,0,0.5,4.1999998093,0.4399999976,0.3330000043,1.2220000029,0,0,0.0472499989,470.84439087,a
13100,2900,7100,0,1,0,702,0.3333333433,0.1110000014,0.2199999988,0.0099999998,0,0.6110000014,0.6110000014,0,0.1900839955,11.48575592,s
4,123,213,0,1,0,55,0.75,0,12.800000191,1.0199999809,0,1.5,0,0,0.5,7608.5849609,s
338,1100,5800,0,1,0,47,0.1666666716,0.2220000029,3.6600000858,0.0900000036,0,0,0,0,0.1543129981,996.13726807,a
961,480,522,70,1,1,30,0.3888888955,0.0560000017,0.6100000143,0,0,0.2220000029,0,0,0.1939020008,13.249599457,a
123,1200,3200,17,1,1,155,0.1111111119,0.3330000043,1.8799999952,0.0599999987,0.7779999971,1.1109999418,0.2220000029,0,0.0945909992,1143.6324463,a
19,110,1100,77,1,1,73,0,0.1110000014,16.159999847,2.4700000286,0.3889999986,1.4440000057,0,3.2780001163,0.0509410016,49.46780777,s
10,54,577,0,1,0,5,0.6000000238,0,18.520000458,1.1100000143,0,0,0,0,0.3555560112,14.907221794,i
45,1000,5400,36,1,1,114,0.3333333433,0,3.0199999809,0.0599999987,0,0,0,0,0.1475809962,485.50967407,a
550,288,1200,0,1,0,0,1,0,6.0199999809,0.0799999982,0,0,0,0,1,7.9177308083,s
718,10900,5700,152,1,1,182,0.055555556,0.8330000043,0.8500000238,0.0399999991,0.3330000043,2.2780001163,0,0.6110000014,0.0538409986,59.717700958,s
37,270,420,0,1,0,20,0.4444444478,0.0560000017,6.6700000763,1.0499999523,0.2220000029,0.1110000014,0,0,0.183950007,1148.3208008,a
0,274,766,0,1,0,0,0,0,0,0,0,0,0,0,1,0,i
134,226,377,148,1,0,387,0,0.3330000043,7.0799999237,1.0599999428,0,0.5,0.2779999971,0.1110000014,0.2089969963,566.05303955,s
6,181,748,0,1,0,534,0.1666666716,0,30.38999939,2.4900000095,0,0,0,0,0.1389189959,3116.6181641,i
146,410,1100,25,1,0,86,0.1111111119,0.5,11.760000229,0.8799999952,0.0560000017,0,0,0,0.0192109998,794.47637939,a
67,911,370,0,1,0,0,1,0,0.6999999881,0.0099999998,0,0,0,0,1,306.86120605,a
94,1100,3000,0,1,0,0,1,0,0.2399999946,0.0099999998,0,0,0,0,1,117.05558777,a
112,324,693,0,1,0,26,0.055555556,0.7779999971,2.8499999046,0.4799999893,0,0.3330000043,0,0,0.0473930016,174.73960876,a
294,568,897,35,1,0,97,0.277777791,0,2.7400000095,0.0700000003,0.9440000057,1.4440000057,0,0,0.1431660056,80.330528259,a
125,1000,1100,96,1,0,62,0.1111111119,0,1.3799999952,0.1800000072,0.1669999957,1.1109999418,0,0,0.0502090007,399.66729736,a
135,158,2700,155,1,0,172,0.555555582,0,12.199999809,0.3899999857,0,1,0,0,0.3837760091,10.819244385,s
60,425,2500,0,1,0,0,1,0.1110000014,7.3200001717,0.3000000119,0,0,0,0,1,16.196203232,a
90,95,390,0,1,0,7,0.6111111045,0.1110000014,16.13999939,0.5799999833,0,0,0,0,0.3621450067,99.882080078,s
48,273,609,58,1,0,318,0,0.0560000017,11.949999809,0.8299999833,0.3330000043,1.5,0.1110000014,0,0.2090740055,180.01838684,s
105,119,917,244,1,0,9,0.555555582,0,11.619999886,0.5099999905,0.1110000014,0,0,0,0.2973859906,119.66049194,s
22,211,1500,127,1,0,149,0.055555556,0,6.1599998474,0.2399999946,0.1110000014,0.1669999957,0.4440000057,0.0560000017,0.017244,94.280387878,s
26,127,539,139,1,1,38,0.2222222239,0,9.4099998474,0.6600000262,0.6669999957,0.2779999971,0,0,0.0578159988,789.10186768,a
127,198,2600,0,1,0,51,0,0,8.0200004578,0.1400000006,0,0,0,0,0.3778409958,9.4194440842,s
6,5300,765,4,1,0,400,0,0.1669999957,0.5400000215,0.0099999998,0,4,0,2.8329999447,0.0565869994,4701.5351562,s
344,1700,6800,89,1,0,45,0.3888888955,0.0560000017,1.8099999428,0.0199999996,0.0560000017,0,0,0,0.1448110044,151.94876099,a
0,336,464,0,0,0,0,0,0,0,0,0,0,0,0,1,0,i
27,116,272,0,1,0,462,0,0.0560000017,5.5599999428,0.3400000036,0,0.1110000014,0,0,0.1371150017,751.29980469,a
1,92,458,0,1,0,0,1,0,69.569999695,34.779998779,0,0,0,0,0,0,i
68,616,4600,97,1,1,104,0,0.0560000017,5.9299998283,0.3100000024,0.2220000029,1.5,0.0560000017,0,0.0104179997,692.41442871,a
117,327,1300,50,1,0,106,0,0,5.3000001907,0.2700000107,0,2.9440000057,0.1110000014,0,0.0483269989,213.39994812,a
165,2100,7500,66,1,0,30,0.3333333433,0.0560000017,6.0900001526,0.150000006,0.2779999971,0,0,0,0.1145600006,744.82696533,a
799,2900,3200,50,1,0,356,0,0.4440000057,5.4200000763,0.0799999982,0.5,1.5559999943,0,0,0.1298149973,85.137748718,a
53,1300,7500,66,1,0,9,0.6666666865,0,0.4799999893,0.0099999998,0,0,0.0560000017,0,0.4313730001,160.55497742,s
105,1800,5200,181,1,0,31,0.6111111045,0,0.25,0.0199999996,0,0.6669999957,0,0,0.366328001,36.796527863,s
8,847,6300,0,1,0,11,0.75,0.375,9.3900003433,0.4600000083,0.5,0.125,0,0,0.5357139707,490.43618774,s
256,1200,486,46,1,0,319,0,0.6669999957,1.2899999619,0.3199999928,0,1.1109999418,0.0560000017,0.2220000029,0.0375990011,73.243484497,s
139,3000,471,120,1,0,1384,0,0,3.6400001049,0.2300000042,0,0,0,0,0.2677260041,512.56799316,s
2,86,348,0,1,0,62,0.5,0,18.600000381,3.4900000095,0,2.5,0.5,0,0,0.3716669977,s
28,1600,7200,0,1,0,1,0.944444418,0.0560000017,8.0699996948,0.2800000012,0,0,0,0,0.8888890147,823.01507568,a
56,456,2900,39,1,0,10,0.3333333433,0,20.709999084,0.6800000072,0,0,0,0.0560000017,0.1157329977,484.02557373,a
166,824,3300,126,1,0,592,0,0,3.7999999523,0.200000003,0,0.3889999986,0,0,0.1183810011,397.56686401,a
21,337,624,0,1,0,96,0.4444444478,0,6.6399998665,0.1199999973,0,0.9440000057,0.0560000017,0,0.2129299939,883.63146973,s
33,177,511,133,1,0,497,0,0.2779999971,10.359999657,0.5299999714,0,1.4440000057,0,0,0.2277330011,347.34857178,s
21,120,129,22,1,0,299,0.055555556,0,20.600000381,0.4199999869,0,0.3330000043,0.6669999957,0.1110000014,0.0402589999,2049.0280762,s
12,49,170,41,1,1,118,0,0.25,14.970000267,0.3400000036,0,0.6669999957,0.1669999957,0,0.0612579994,345.08486938,a
425,808,120,15,1,0,57,0.055555556,0.4440000057,1.0900000334,0.2899999917,0.6669999957,3,0,0,0.004156,220.87341309,a
60,1300,6100,0,1,0,149,0.8333333135,0.4440000057,3.4200000763,0.0900000036,0.0560000017,0,0,0,0.6868100166,304.37591553,s
6,623,928,0,1,1,62,0.5,0,18.86000061,0.4300000072,0.3330000043,0,0,0,0.205892995,3432.9602051,s
459,660,1300,0,1,0,61,0.055555556,0,2.4700000286,0.0299999993,0.0560000017,0,0,0,0.0225120001,331.32873535,a
461,1600,1900,0,1,0,49,0.2222222239,0.0560000017,4.0999999046,0.0700000003,0.7779999971,0,0,0,0.0701640025,447.03326416,a
138,1200,2400,26,1,0,105,0.4444444478,0.5559999943,2.0999999046,0.0399999991,0.2779999971,0.2779999971,0.0560000017,0.0560000017,0.2016060054,474.78771973,s
88,355,228,0,1,0,0,1,0.1110000014,2.1099998951,0.0500000007,0,0,0,0,1,68.347564697,a
6,68,81,0,1,0,0,1,0,14.460000038,0.9800000191,0,0,0,0,1,0.6207410097,i
25,627,1700,0,1,0,1,0.8888888955,0,2.4300000668,0.0900000036,0,0,0,0,0.7843139768,231.20167542,a
192,936,6800,30,1,0,0,0,0,0,0,0,0,0,0,1,0,s
1900,1200,3900,100,1,0,96,0,0.0560000017,1.2000000477,0.0299999993,0.2779999971,0.2779999971,0,0,0.0137240002,67.970352173,a
790,1300,4000,160,1,1,1103,0.055555556,0,1.2000000477,0.0900000036,0.3330000043,0,0,0,0.3209330142,842.20874023,s
50,950,4200,17,1,0,1,0.9393939376,0.5149999857,2.3599998951,0.0500000007,0.1819999963,0,0,0,0.8806819916,365.93670654,a
5,173,503,31,1,1,22,0.400000006,0,6.3600001335,1.0399999619,0,0,0,0,0.1000000015,2376.6369629,a
0,113,35,0,1,0,0,0,0,0,0,0,0,0,0,1,0,i
883,793,1100,83,1,0,291,0.277777791,0.1110000014,4.2100000381,0.1099999994,0,0.1669999957,0.2220000029,0.0560000017,0.0742229968,15.937824249,a
241,833,1200,150,1,0,136,0,0,0.6800000072,0,0,0,1.5,0,0.5142570138,12.390432358,s
26,651,2200,0,1,0,46,0.3888888955,0.2220000029,3.2300000191,0.1199999973,0.2220000029,0,0,0,0.1443729997,817.57971191,a
95,19800,1700,0,1,1,60,0.1111111119,0,4.6599998474,0.0700000003,0.0560000017,0.2779999971,0,0,0.0129070003,546.18017578,a
530,745,1900,0,1,0,554,0,0.6110000014,1.3400000334,0.0700000003,0,0.0560000017,0.0560000017,0,0.2313389927,23.203163147,s
5,31,224,152,1,0,131,0.200000003,0,30.319999695,0.6499999762,0,1,0,0,0.5739129782,0.010667,s
518,1500,5700,63,1,0,100,0.055555556,0,1.7899999619,0.2599999905,0.3330000043,1.0559999943,0,0,0.0131120002,104.25650024,a
37,225,699,162,1,1,49,0,0,2.8900001049,0.1700000018,0,0,0,0,0.3595309854,9.8922843933,s
67,256,3100,124,1,1,30,0.3333333433,0.7220000029,0.8500000238,0.1299999952,0.5,0.4440000057,0,0.0560000017,0.1105239987,61.585186005,a
715,1800,4200,110,1,1,298,0.1666666716,0,0.5600000024,0.0099999998,0.4440000057,0.8330000043,0,0,0.1717009991,195.08799744,a
8,433,1600,163,1,0,257,0,0,26.069999695,1.3600000143,0,3.625,0.125,0,0.1625760049,135.25318909,a
106,343,2000,0,1,0,17,0.722222209,0.1110000014,6.5900001526,0.2899999917,0,0,0,0,0.5141000152,51.491821289,s
76,3500,2500,25,1,0,569,0.0526315793,0.3680000007,0.4900000095,0.1000000015,0.3160000145,1.2630000114,0.0529999994,0.8949999809,0.0848969966,1622.9018555,s
55,480,1300,114,1,0,704,0,0,7.8400001526,0.4099999964,0,0.0560000017,0,0,0.2267239988,72.047561646,s
124,461,996,42,1,0,73,0.2222222239,0.0560000017,10.43999958,0.2399999946,0.0560000017,1.3890000582,0,0,0.0750309974,436.69802856,a
